molecule_chembl_id,smiles,mechanism_of_action,target_chembl_id,target_name,action_type,max_phase,pref_name,text_rich
CHEMBL4298167,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1.O=C(O)/C=C\C(=O)O,Tyrosine-protein kinase TYK2 inhibitor,CHEMBL3553,Non-receptor tyrosine-protein kinase TYK2,INHIBITOR,4,FILGOTINIB MALEATE,Tyrosine-protein kinase TYK2 inhibitor Target: Non-receptor tyrosine-protein kinase TYK2. Action: INHIBITOR. Drug: FILGOTINIB MALEATE.
CHEMBL4298167,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1.O=C(O)/C=C\C(=O)O,Tyrosine-protein kinase JAK2 inhibitor,CHEMBL2971,Tyrosine-protein kinase JAK2,INHIBITOR,4,FILGOTINIB MALEATE,Tyrosine-protein kinase JAK2 inhibitor Target: Tyrosine-protein kinase JAK2. Action: INHIBITOR. Drug: FILGOTINIB MALEATE.
CHEMBL4298171,COc1cc(F)c(-n2c(=O)[nH]c3csc(C(=O)[O-])c3c2=O)cc1OCc1c(OC)ccc(F)c1F.C[N+](C)(C)CCO,Gonadotropin-releasing hormone receptor antagonist,CHEMBL1855,Gonadotropin-releasing hormone receptor,ANTAGONIST,4,LINZAGOLIX CHOLINE,Gonadotropin-releasing hormone receptor antagonist Target: Gonadotropin-releasing hormone receptor. Action: ANTAGONIST. Drug: LINZAGOLIX CHOLINE.
CHEMBL5315053,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1.O,GAR transformylase inhibitor,CHEMBL3972,Trifunctional purine biosynthetic protein adenosine-3,INHIBITOR,4,PEMETREXED MONOHYDRATE,GAR transformylase inhibitor Target: Trifunctional purine biosynthetic protein adenosine-3. Action: INHIBITOR. Drug: PEMETREXED MONOHYDRATE.
CHEMBL5315053,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1.O,Dihydrofolate reductase inhibitor,CHEMBL202,Dihydrofolate reductase,INHIBITOR,4,PEMETREXED MONOHYDRATE,Dihydrofolate reductase inhibitor Target: Dihydrofolate reductase. Action: INHIBITOR. Drug: PEMETREXED MONOHYDRATE.
CHEMBL5315053,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1.O,Thymidylate synthase inhibitor,CHEMBL1952,Thymidylate synthase,INHIBITOR,4,PEMETREXED MONOHYDRATE,Thymidylate synthase inhibitor Target: Thymidylate synthase. Action: INHIBITOR. Drug: PEMETREXED MONOHYDRATE.
CHEMBL5315054,CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1.O=C1CC[C@@H](C(=O)O)N1,Sodium/glucose cotransporter 2 inhibitor,CHEMBL3884,Sodium/glucose cotransporter 2,INHIBITOR,4,ERTUGLIFLOZIN PIDOLATE,Sodium/glucose cotransporter 2 inhibitor Target: Sodium/glucose cotransporter 2. Action: INHIBITOR. Drug: ERTUGLIFLOZIN PIDOLATE.
CHEMBL5315117,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N.O,Neuraminidase inhibitor,CHEMBL4295840,Neuraminidase,INHIBITOR,4,ZANAMIVIR HYDRATE,Neuraminidase inhibitor Target: Neuraminidase. Action: INHIBITOR. Drug: ZANAMIVIR HYDRATE.
CHEMBL5315117,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N.O,Neuraminidase inhibitor,CHEMBL6135,Neuraminidase,INHIBITOR,4,ZANAMIVIR HYDRATE,Neuraminidase inhibitor Target: Neuraminidase. Action: INHIBITOR. Drug: ZANAMIVIR HYDRATE.
CHEMBL4303454,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12.O,Bacterial penicillin-binding protein inhibitor,CHEMBL2354204,Bacterial penicillin-binding protein,INHIBITOR,4,DORIPENEM MONOHYDRATE,Bacterial penicillin-binding protein inhibitor Target: Bacterial penicillin-binding protein. Action: INHIBITOR. Drug: DORIPENEM MONOHYDRATE.
CHEMBL5315118,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O.NC(CO)(CO)CO,Prostanoid IP receptor agonist,CHEMBL1995,Prostacyclin receptor,AGONIST,4,ILOPROST TROMETHAMINE,Prostanoid IP receptor agonist Target: Prostacyclin receptor. Action: AGONIST. Drug: ILOPROST TROMETHAMINE.
CHEMBL5315119,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O,Tyrosine-protein kinase TYK2 inhibitor,CHEMBL3553,Non-receptor tyrosine-protein kinase TYK2,INHIBITOR,4,UPADACITINIB HEMIHYDRATE,Tyrosine-protein kinase TYK2 inhibitor Target: Non-receptor tyrosine-protein kinase TYK2. Action: INHIBITOR. Drug: UPADACITINIB HEMIHYDRATE.
CHEMBL5315119,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O,Tyrosine-protein kinase JAK3 inhibitor,CHEMBL2148,Tyrosine-protein kinase JAK3,INHIBITOR,4,UPADACITINIB HEMIHYDRATE,Tyrosine-protein kinase JAK3 inhibitor Target: Tyrosine-protein kinase JAK3. Action: INHIBITOR. Drug: UPADACITINIB HEMIHYDRATE.
CHEMBL5315119,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O,Tyrosine-protein kinase JAK2 inhibitor,CHEMBL2971,Tyrosine-protein kinase JAK2,INHIBITOR,4,UPADACITINIB HEMIHYDRATE,Tyrosine-protein kinase JAK2 inhibitor Target: Tyrosine-protein kinase JAK2. Action: INHIBITOR. Drug: UPADACITINIB HEMIHYDRATE.
CHEMBL5315119,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O,Tyrosine-protein kinase JAK1 inhibitor,CHEMBL2835,Tyrosine-protein kinase JAK1,INHIBITOR,4,UPADACITINIB HEMIHYDRATE,Tyrosine-protein kinase JAK1 inhibitor Target: Tyrosine-protein kinase JAK1. Action: INHIBITOR. Drug: UPADACITINIB HEMIHYDRATE.
CHEMBL5315120,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1.CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1.O.O.O,Ileal bile acid transporter inhibitor,CHEMBL2778,Ileal sodium/bile acid cotransporter,INHIBITOR,4,ODEVIXIBAT SESQUIHYDRATE,Ileal bile acid transporter inhibitor Target: Ileal sodium/bile acid cotransporter. Action: INHIBITOR. Drug: ODEVIXIBAT SESQUIHYDRATE.
CHEMBL5315121,O.O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,Envelope phospholipase OPG057 inhibitor,CHEMBL5308524,Envelope phospholipase OPG057,INHIBITOR,4,TECOVIRIMAT MONOHYDRATE,Envelope phospholipase OPG057 inhibitor Target: Envelope phospholipase OPG057. Action: INHIBITOR. Drug: TECOVIRIMAT MONOHYDRATE.
CHEMBL5315121,O.O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,Envelope phospholipase OPG057 inhibitor,CHEMBL5308523,Envelope phospholipase OPG057,INHIBITOR,4,TECOVIRIMAT MONOHYDRATE,Envelope phospholipase OPG057 inhibitor Target: Envelope phospholipase OPG057. Action: INHIBITOR. Drug: TECOVIRIMAT MONOHYDRATE.
CHEMBL5315122,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B1O[C@H]([C@H](O)CO)[C@@H]([C@H](O)CO)O1,26S proteasome inhibitor,CHEMBL2364701,26S proteasome,INHIBITOR,4,BORTEZOMIB D-MANNITOL,26S proteasome inhibitor Target: 26S proteasome. Action: INHIBITOR. Drug: BORTEZOMIB D-MANNITOL.
CHEMBL5315123,CC(=O)O.CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C(=O)O)CC1,Kappa opioid receptor agonist,CHEMBL237,Kappa-type opioid receptor,AGONIST,4,DIFELIKEFALIN ACETATE,Kappa opioid receptor agonist Target: Kappa-type opioid receptor. Action: AGONIST. Drug: DIFELIKEFALIN ACETATE.
CHEMBL5315125,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1.O,PI3-kinase p110-delta subunit inhibitor,CHEMBL3130,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",INHIBITOR,4,DUVELISIB MONOHYDRATE,"PI3-kinase p110-delta subunit inhibitor Target: Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform. Action: INHIBITOR. Drug: DUVELISIB MONOHYDRATE."
CHEMBL5315125,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1.O,PI3-kinase p110-gamma subunit inhibitor,CHEMBL3267,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",INHIBITOR,4,DUVELISIB MONOHYDRATE,"PI3-kinase p110-gamma subunit inhibitor Target: Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform. Action: INHIBITOR. Drug: DUVELISIB MONOHYDRATE."
CHEMBL1899801,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Ultrasound contrast agent,,,,4,PERFLENAPENT,Ultrasound contrast agent Drug: PERFLENAPENT.
CHEMBL1514,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,LEVOMETHADYL ACETATE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: LEVOMETHADYL ACETATE.
CHEMBL2096648,N[13C](N)=O,Diagnostic agent,,,,4,UREA C 13,Diagnostic agent Drug: UREA C 13.
CHEMBL1584,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,Dopamine D2 receptor antagonist,CHEMBL217,D(2) dopamine receptor,ANTAGONIST,4,PIPERACETAZINE,Dopamine D2 receptor antagonist Target: D(2) dopamine receptor. Action: ANTAGONIST. Drug: PIPERACETAZINE.
CHEMBL4802240,C[C@@](Cc1ccc(OP(=O)(O)O)c(O)c1)(NN)C(=O)O,DOPA decarboxylase inhibitor,CHEMBL1843,Aromatic-L-amino-acid decarboxylase,INHIBITOR,4,FOSCARBIDOPA,DOPA decarboxylase inhibitor Target: Aromatic-L-amino-acid decarboxylase. Action: INHIBITOR. Drug: FOSCARBIDOPA.
CHEMBL6068328,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)[O-])c2)c1O.C[N+](C)(C)CCO,Thrombopoietin receptor agonist,CHEMBL1864,Thrombopoietin receptor,AGONIST,4,ELTROMBOPAG CHOLINE,Thrombopoietin receptor agonist Target: Thrombopoietin receptor. Action: AGONIST. Drug: ELTROMBOPAG CHOLINE.
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Peroxisome proliferator-activated receptor gamma agonist,CHEMBL235,Peroxisome proliferator-activated receptor gamma,AGONIST,4,ROSIGLITAZONE,Peroxisome proliferator-activated receptor gamma agonist Target: Peroxisome proliferator-activated receptor gamma. Action: AGONIST. Drug: ROSIGLITAZONE.
CHEMBL2105709,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1.Cl.Cl,Tyrosine-protein kinase receptor FLT3 inhibitor,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,INHIBITOR,4,QUIZARTINIB DIHYDROCHLORIDE,Tyrosine-protein kinase receptor FLT3 inhibitor Target: Receptor-type tyrosine-protein kinase FLT3. Action: INHIBITOR. Drug: QUIZARTINIB DIHYDROCHLORIDE.
CHEMBL4594382,O=P(O)(O)O.[2H]C1([2H])C([C@@H](CC#N)n2cc(-c3ncnc4[nH]ccc34)cn2)C([2H])([2H])C([2H])([2H])C1([2H])[2H],Tyrosine-protein kinase JAK3 inhibitor,CHEMBL2148,Tyrosine-protein kinase JAK3,INHIBITOR,4,DEURUXOLITINIB PHOSPHATE,Tyrosine-protein kinase JAK3 inhibitor Target: Tyrosine-protein kinase JAK3. Action: INHIBITOR. Drug: DEURUXOLITINIB PHOSPHATE.
CHEMBL4650226,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F.Cl,Transthyretin stabiliser,CHEMBL3194,Transthyretin,STABILISER,4,ACORAMIDIS HYDROCHLORIDE,Transthyretin stabiliser Target: Transthyretin. Action: STABILISER. Drug: ACORAMIDIS HYDROCHLORIDE.
CHEMBL501122,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,Penicillin-binding protein 2a inhibitor,CHEMBL3512,Penicillin-binding protein 2a,INHIBITOR,4,CEFTAROLINE FOSAMIL,Penicillin-binding protein 2a inhibitor Target: Penicillin-binding protein 2a. Action: INHIBITOR. Drug: CEFTAROLINE FOSAMIL.
CHEMBL428,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,Topoisomerase IV inhibitor,CHEMBL2363076,Topoisomerase IV,INHIBITOR,4,TROVAFLOXACIN,Topoisomerase IV inhibitor Target: Topoisomerase IV. Action: INHIBITOR. Drug: TROVAFLOXACIN.
CHEMBL1236315,O=C(O)[C@H](O)[C@@H](O)C(=O)O,Radiographic contrast agent,,,,4,TARTARIC ACID,Radiographic contrast agent Drug: TARTARIC ACID.
CHEMBL6068327,CC(=O)N[C@@H](CS)C(=O)O.NCCCC[C@H](N)C(=O)O,Glutathione precursor,,,,4,ACETYLCYSTEINE LYSINE,Glutathione precursor Drug: ACETYLCYSTEINE LYSINE.
CHEMBL2362410,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1.Cl,Beta-1 adrenergic receptor antagonist,CHEMBL213,Beta-1 adrenergic receptor,ANTAGONIST,4,LANDIOLOL HYDROCHLORIDE,Beta-1 adrenergic receptor antagonist Target: Beta-1 adrenergic receptor. Action: ANTAGONIST. Drug: LANDIOLOL HYDROCHLORIDE.
CHEMBL4297101,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)[O-])N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1.[Na+],Penicillin-binding protein 1 inhibitor,CHEMBL4268,Penicillin-binding protein 1,INHIBITOR,4,CEFTOBIPROLE MEDOCARIL SODIUM,Penicillin-binding protein 1 inhibitor Target: Penicillin-binding protein 1. Action: INHIBITOR. Drug: CEFTOBIPROLE MEDOCARIL SODIUM.
CHEMBL334966,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,Purinergic receptor P2Y12 inhibitor,CHEMBL2001,P2Y purinoceptor 12,INHIBITOR,4,CANGRELOR,Purinergic receptor P2Y12 inhibitor Target: P2Y purinoceptor 12. Action: INHIBITOR. Drug: CANGRELOR.
CHEMBL4594278,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,P2X purinoceptor 3 antagonist,CHEMBL2998,P2X purinoceptor 3,ANTAGONIST,4,GEFAPIXANT CITRATE,P2X purinoceptor 3 antagonist Target: P2X purinoceptor 3. Action: ANTAGONIST. Drug: GEFAPIXANT CITRATE.
CHEMBL1200985,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1.O.O,Bacterial penicillin-binding protein inhibitor,CHEMBL2354204,Bacterial penicillin-binding protein,INHIBITOR,4,CEFTIBUTEN DIHYDRATE,Bacterial penicillin-binding protein inhibitor Target: Bacterial penicillin-binding protein. Action: INHIBITOR. Drug: CEFTIBUTEN DIHYDRATE.
CHEMBL6068341,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.O=P(O)(O)O,DNA polymerase/reverse transcriptase inhibitor,CHEMBL2362994,DNA polymerase/reverse transcriptase,INHIBITOR,4,TENOFOVIR DISOPROXIL PHOSPHATE,DNA polymerase/reverse transcriptase inhibitor Target: DNA polymerase/reverse transcriptase. Action: INHIBITOR. Drug: TENOFOVIR DISOPROXIL PHOSPHATE.
CHEMBL2336050,CCCCCCOc1nsnc1C1=CCCN(C)C1.O=C(O)C(O)C(O)C(=O)O,Muscarinic acetylcholine receptor M4 agonist,CHEMBL1821,Muscarinic acetylcholine receptor M4,AGONIST,4,XANOMELINE TARTRATE,Muscarinic acetylcholine receptor M4 agonist Target: Muscarinic acetylcholine receptor M4. Action: AGONIST. Drug: XANOMELINE TARTRATE.
CHEMBL4594382,O=P(O)(O)O.[2H]C1([2H])C([C@@H](CC#N)n2cc(-c3ncnc4[nH]ccc34)cn2)C([2H])([2H])C([2H])([2H])C1([2H])[2H],Tyrosine-protein kinase JAK2 inhibitor,CHEMBL2971,Tyrosine-protein kinase JAK2,INHIBITOR,4,DEURUXOLITINIB PHOSPHATE,Tyrosine-protein kinase JAK2 inhibitor Target: Tyrosine-protein kinase JAK2. Action: INHIBITOR. Drug: DEURUXOLITINIB PHOSPHATE.
CHEMBL6068336,Cl.Cl.N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1.O,Tyrosine-protein kinase JAK2 inhibitor,CHEMBL2971,Tyrosine-protein kinase JAK2,INHIBITOR,4,MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE,Tyrosine-protein kinase JAK2 inhibitor Target: Tyrosine-protein kinase JAK2. Action: INHIBITOR. Drug: MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE.
CHEMBL4297101,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)[O-])N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1.[Na+],Penicillin-binding protein 2 inhibitor,CHEMBL3825,Penicillin-binding protein 2,INHIBITOR,4,CEFTOBIPROLE MEDOCARIL SODIUM,Penicillin-binding protein 2 inhibitor Target: Penicillin-binding protein 2. Action: INHIBITOR. Drug: CEFTOBIPROLE MEDOCARIL SODIUM.
CHEMBL405110,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],Soluble guanylate cyclase inhibitor,CHEMBL2111348,Soluble guanylate cyclase,INHIBITOR,4,METHYLENE BLUE ANHYDROUS,Soluble guanylate cyclase inhibitor Target: Soluble guanylate cyclase. Action: INHIBITOR. Drug: METHYLENE BLUE ANHYDROUS.
CHEMBL6068338,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.Cl,Purinergic receptor P2Y12 antagonist,CHEMBL2001,P2Y purinoceptor 12,ANTAGONIST,4,CLOPIDOGREL HYDROCHLORIDE,Purinergic receptor P2Y12 antagonist Target: P2Y purinoceptor 12. Action: ANTAGONIST. Drug: CLOPIDOGREL HYDROCHLORIDE.
CHEMBL6068339,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1.Cl,Type-1 angiotensin II receptor antagonist,CHEMBL227,Type-1 angiotensin II receptor,ANTAGONIST,4,IRBESARTAN HYDROCHLORIDE,Type-1 angiotensin II receptor antagonist Target: Type-1 angiotensin II receptor. Action: ANTAGONIST. Drug: IRBESARTAN HYDROCHLORIDE.
CHEMBL6068431,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)c4ccccc4)C=C[C@@]31CCN(C)C2.O=C(O)C(O)C(O)C(O)C(O)CO,Acetylcholinesterase inhibitor,CHEMBL220,Acetylcholinesterase,INHIBITOR,4,BENZGALANTAMINE GLUCONATE,Acetylcholinesterase inhibitor Target: Acetylcholinesterase. Action: INHIBITOR. Drug: BENZGALANTAMINE GLUCONATE.
CHEMBL4594382,O=P(O)(O)O.[2H]C1([2H])C([C@@H](CC#N)n2cc(-c3ncnc4[nH]ccc34)cn2)C([2H])([2H])C([2H])([2H])C1([2H])[2H],Tyrosine-protein kinase JAK1 inhibitor,CHEMBL2835,Tyrosine-protein kinase JAK1,INHIBITOR,4,DEURUXOLITINIB PHOSPHATE,Tyrosine-protein kinase JAK1 inhibitor Target: Tyrosine-protein kinase JAK1. Action: INHIBITOR. Drug: DEURUXOLITINIB PHOSPHATE.
CHEMBL6068329,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[K+].[K+],GAR transformylase inhibitor,CHEMBL3972,Trifunctional purine biosynthetic protein adenosine-3,INHIBITOR,4,PEMETREXED DIPOTASSIUM,GAR transformylase inhibitor Target: Trifunctional purine biosynthetic protein adenosine-3. Action: INHIBITOR. Drug: PEMETREXED DIPOTASSIUM.
CHEMBL3989960,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1.NCCCC[C@H](N)C(=O)O.O.O,Peroxisome proliferator-activated receptor delta agonist,CHEMBL3979,Peroxisome proliferator-activated receptor delta,AGONIST,4,SELADELPAR LYSINE,Peroxisome proliferator-activated receptor delta agonist Target: Peroxisome proliferator-activated receptor delta. Action: AGONIST. Drug: SELADELPAR LYSINE.
CHEMBL501122,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,Penicillin-binding protein 2x inhibitor,CHEMBL6188,Penicillin-binding protein 2x,INHIBITOR,4,CEFTAROLINE FOSAMIL,Penicillin-binding protein 2x inhibitor Target: Penicillin-binding protein 2x. Action: INHIBITOR. Drug: CEFTAROLINE FOSAMIL.
CHEMBL4298153,Br.Br.CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,Gamma-secretase inhibitor,CHEMBL2094135,Gamma-secretase,INHIBITOR,4,NIROGACESTAT HYDROBROMIDE,Gamma-secretase inhibitor Target: Gamma-secretase. Action: INHIBITOR. Drug: NIROGACESTAT HYDROBROMIDE.
CHEMBL6068340,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.O=S(=O)(O)c1ccccc1,Purinergic receptor P2Y12 antagonist,CHEMBL2001,P2Y purinoceptor 12,ANTAGONIST,4,PRASUGREL BESYLATE,Purinergic receptor P2Y12 antagonist Target: P2Y purinoceptor 12. Action: ANTAGONIST. Drug: PRASUGREL BESYLATE.
CHEMBL4297101,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)[O-])N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1.[Na+],Penicillin-binding protein inhibitor,CHEMBL2362973,Penicillin-binding protein,INHIBITOR,4,CEFTOBIPROLE MEDOCARIL SODIUM,Penicillin-binding protein inhibitor Target: Penicillin-binding protein. Action: INHIBITOR. Drug: CEFTOBIPROLE MEDOCARIL SODIUM.
CHEMBL4297101,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)[O-])N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1.[Na+],Penicillin-binding protein 4 inhibitor,CHEMBL2549,Penicillin-binding protein 4,INHIBITOR,4,CEFTOBIPROLE MEDOCARIL SODIUM,Penicillin-binding protein 4 inhibitor Target: Penicillin-binding protein 4. Action: INHIBITOR. Drug: CEFTOBIPROLE MEDOCARIL SODIUM.
CHEMBL6068329,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[K+].[K+],Thymidylate synthase inhibitor,CHEMBL2555,Thymidylate synthase,INHIBITOR,4,PEMETREXED DIPOTASSIUM,Thymidylate synthase inhibitor Target: Thymidylate synthase. Action: INHIBITOR. Drug: PEMETREXED DIPOTASSIUM.
CHEMBL4594379,N[C@@H](Cc1ccc(OP(=O)(O)O)c(O)c1)C(=O)O,Beta-1 adrenergic receptor agonist,CHEMBL213,Beta-1 adrenergic receptor,AGONIST,4,FOSLEVODOPA,Beta-1 adrenergic receptor agonist Target: Beta-1 adrenergic receptor. Action: AGONIST. Drug: FOSLEVODOPA.
CHEMBL4594382,O=P(O)(O)O.[2H]C1([2H])C([C@@H](CC#N)n2cc(-c3ncnc4[nH]ccc34)cn2)C([2H])([2H])C([2H])([2H])C1([2H])[2H],Tyrosine-protein kinase TYK2 inhibitor,CHEMBL3553,Non-receptor tyrosine-protein kinase TYK2,INHIBITOR,4,DEURUXOLITINIB PHOSPHATE,Tyrosine-protein kinase TYK2 inhibitor Target: Non-receptor tyrosine-protein kinase TYK2. Action: INHIBITOR. Drug: DEURUXOLITINIB PHOSPHATE.
CHEMBL4297603,[2H]C([2H])([2H])C(c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)(C([2H])([2H])[2H])C([2H])([2H])[2H],Cystic fibrosis transmembrane conductance regulator activator,CHEMBL4051,Cystic fibrosis transmembrane conductance regulator,ACTIVATOR,4,DEUTIVACAFTOR,Cystic fibrosis transmembrane conductance regulator activator Target: Cystic fibrosis transmembrane conductance regulator. Action: ACTIVATOR. Drug: DEUTIVACAFTOR.
